target	pattern_matching_similarity	histogram_similarity	matching_top_left	matching_bottom_right
Gdi32_Gadugi_ANSI_CHARSET.png	0.3656119406223297	1.0	(47, 30)	(153, 88)
Gdi32_Garamond_ANSI_CHARSET.png	0.2581929564476013	1.0	(45, 28)	(127, 69)
Gdi32_Garamond_BALTIC_CHARSET.png	0.2581929564476013	1.0	(45, 28)	(127, 69)
Gdi32_Garamond_EASTEUROPE_CHARSET.png	0.2581929564476013	1.0	(45, 28)	(127, 69)
Gdi32_Garamond_GREEK_CHARSET.png	0.2581929564476013	1.0	(45, 28)	(127, 69)
Gdi32_Garamond_RUSSIAN_CHARSET.png	0.2581929564476013	1.0	(45, 28)	(127, 69)
Gdi32_Garamond_TURKISH_CHARSET.png	0.2581929564476013	1.0	(45, 28)	(127, 69)
Gdi32_Gentium Basic_ANSI_CHARSET.png	0.30277225375175476	1.0	(40, 28)	(127, 71)
Gdi32_Gentium Basic_EASTEUROPE_CHARSET.png	0.30277225375175476	1.0	(40, 28)	(127, 71)
Gdi32_Gentium Basic_TURKISH_CHARSET.png	0.30277225375175476	1.0	(40, 28)	(127, 71)
Gdi32_Gentium Book Basic_ANSI_CHARSET.png	0.3151615262031555	1.0	(40, 28)	(128, 71)
Gdi32_Gentium Book Basic_EASTEUROPE_CHARSET.png	0.3151615262031555	1.0	(40, 28)	(128, 71)
Gdi32_Gentium Book Basic_TURKISH_CHARSET.png	0.3151615262031555	1.0	(40, 28)	(128, 71)
Gdi32_Georgia_ANSI_CHARSET.png	0.3323342502117157	1.0	(33, 26)	(124, 67)
Gdi32_Georgia_BALTIC_CHARSET.png	0.3323342502117157	1.0	(33, 26)	(124, 67)
Gdi32_Georgia_EASTEUROPE_CHARSET.png	0.3323342502117157	1.0	(33, 26)	(124, 67)
Gdi32_Georgia_GREEK_CHARSET.png	0.3323342502117157	1.0	(33, 26)	(124, 67)
Gdi32_Georgia_RUSSIAN_CHARSET.png	0.3323342502117157	1.0	(33, 26)	(124, 67)
Gdi32_Georgia_TURKISH_CHARSET.png	0.3323342502117157	1.0	(33, 26)	(124, 67)
Gdi32_Gigi_ANSI_CHARSET.png	0.237971231341362	1.0	(54, 32)	(163, 93)
Gdi32_Gill Sans MT Condensed_ANSI_CHARSET.png	0.4202200770378113	1.0	(32, 28)	(94, 75)
Gdi32_Gill Sans MT Condensed_EASTEUROPE_CHARSET.png	0.4202200770378113	1.0	(32, 28)	(94, 75)
Gdi32_Gill Sans MT Ext Condensed Bold_ANSI_CHARSET.png	0.3786260783672333	1.0	(29, 28)	(80, 74)
Gdi32_Gill Sans MT Ext Condensed Bold_EASTEUROPE_CHARSET.png	0.3786260783672333	1.0	(29, 28)	(80, 74)
Gdi32_Gill Sans MT_ANSI_CHARSET.png	0.3056693971157074	1.0	(40, 21)	(128, 64)
Gdi32_Gill Sans MT_EASTEUROPE_CHARSET.png	0.3056693971157074	1.0	(40, 21)	(128, 64)
Gdi32_Gill Sans Ultra Bold Condensed_ANSI_CHARSET.png	0.45433309674263	1.0	(44, 26)	(139, 76)
Gdi32_Gill Sans Ultra Bold Condensed_EASTEUROPE_CHARSET.png	0.45433309674263	1.0	(44, 26)	(139, 76)
Gdi32_Gill Sans Ultra Bold_ANSI_CHARSET.png	0.41154778003692627	1.0	(30, 25)	(167, 75)
Gdi32_Gill Sans Ultra Bold_EASTEUROPE_CHARSET.png	0.41154778003692627	1.0	(30, 25)	(167, 75)
Gdi32_Gloucester MT Extra Condensed_ANSI_CHARSET.png	0.5052655935287476	1.0	(33, 27)	(93, 71)
Gdi32_Goudy Old Style_ANSI_CHARSET.png	0.3238477110862732	1.0	(31, 26)	(116, 67)
Gdi32_Goudy Stout_ANSI_CHARSET.png	0.31740862131118774	1.0	(199, 37)	(485, 98)
Gdi32_GulimChe_ANSI_CHARSET.png	0.7131476402282715	1.0	(48, 26)	(136, 58)
Gdi32_GulimChe_BALTIC_CHARSET.png	0.7131476402282715	1.0	(48, 26)	(136, 58)
Gdi32_GulimChe_EASTEUROPE_CHARSET.png	0.7131476402282715	1.0	(48, 26)	(136, 58)
Gdi32_GulimChe_GREEK_CHARSET.png	0.7131476402282715	1.0	(48, 26)	(136, 58)
Gdi32_GulimChe_HANGEUL_CHARSET.png	0.7131476402282715	1.0	(48, 26)	(136, 58)
Gdi32_GulimChe_RUSSIAN_CHARSET.png	0.7131476402282715	1.0	(48, 26)	(136, 58)
Gdi32_GulimChe_TURKISH_CHARSET.png	0.7131476402282715	1.0	(48, 26)	(136, 58)
Gdi32_Gulim_ANSI_CHARSET.png	1.0	1.0	(45, 26)	(125, 58)
Gdi32_Gulim_BALTIC_CHARSET.png	1.0	1.0	(45, 26)	(125, 58)
Gdi32_Gulim_EASTEUROPE_CHARSET.png	1.0	1.0	(45, 26)	(125, 58)
Gdi32_Gulim_GREEK_CHARSET.png	1.0	1.0	(45, 26)	(125, 58)
Gdi32_Gulim_HANGEUL_CHARSET.png	1.0	1.0	(45, 26)	(125, 58)
Gdi32_Gulim_RUSSIAN_CHARSET.png	1.0	1.0	(45, 26)	(125, 58)
Gdi32_Gulim_TURKISH_CHARSET.png	1.0	1.0	(45, 26)	(125, 58)
Gdi32_GungsuhChe_ANSI_CHARSET.png	0.8191993236541748	1.0	(48, 26)	(136, 58)
Gdi32_GungsuhChe_BALTIC_CHARSET.png	0.8191993236541748	1.0	(48, 26)	(136, 58)
Gdi32_GungsuhChe_EASTEUROPE_CHARSET.png	0.8191993236541748	1.0	(48, 26)	(136, 58)
Gdi32_GungsuhChe_GREEK_CHARSET.png	0.8191993236541748	1.0	(48, 26)	(136, 58)
Gdi32_GungsuhChe_HANGEUL_CHARSET.png	0.8191993236541748	1.0	(48, 26)	(136, 58)
Gdi32_GungsuhChe_RUSSIAN_CHARSET.png	0.8191993236541748	1.0	(48, 26)	(136, 58)
Gdi32_GungsuhChe_TURKISH_CHARSET.png	0.8191993236541748	1.0	(48, 26)	(136, 58)
Gdi32_Gungsuh_ANSI_CHARSET.png	0.9999999403953552	1.0	(55, 26)	(156, 58)
Gdi32_Gungsuh_BALTIC_CHARSET.png	0.9999999403953552	1.0	(55, 26)	(156, 58)
Gdi32_Gungsuh_EASTEUROPE_CHARSET.png	0.9999999403953552	1.0	(55, 26)	(156, 58)
Gdi32_Gungsuh_GREEK_CHARSET.png	0.9999999403953552	1.0	(55, 26)	(156, 58)
Gdi32_Gungsuh_HANGEUL_CHARSET.png	0.9999999403953552	1.0	(55, 26)	(156, 58)
Gdi32_Gungsuh_RUSSIAN_CHARSET.png	0.9999999403953552	1.0	(55, 26)	(156, 58)
Gdi32_Gungsuh_TURKISH_CHARSET.png	0.9999999403953552	1.0	(55, 26)	(156, 58)
Gdi32_Haettenschweiler_ANSI_CHARSET.png	0.784541130065918	1.0	(28, 26)	(81, 61)
Gdi32_Haettenschweiler_BALTIC_CHARSET.png	0.784541130065918	1.0	(28, 26)	(81, 61)
Gdi32_Haettenschweiler_EASTEUROPE_CHARSET.png	0.784541130065918	1.0	(28, 26)	(81, 61)
Gdi32_Haettenschweiler_GREEK_CHARSET.png	0.784541130065918	1.0	(28, 26)	(81, 61)
Gdi32_Haettenschweiler_RUSSIAN_CHARSET.png	0.784541130065918	1.0	(28, 26)	(81, 61)
Gdi32_Haettenschweiler_TURKISH_CHARSET.png	0.784541130065918	1.0	(28, 26)	(81, 61)
Gdi32_Harlow Solid Italic_ANSI_CHARSET.png	0.42441022396087646	1.0	(50, 28)	(153, 79)
Gdi32_Harrington_ANSI_CHARSET.png	0.28687557578086853	1.0	(49, 29)	(144, 74)
Gdi32_Helvetica Compressed_ANSI_CHARSET.png	0.5027838349342346	1.0	(29, 27)	(104, 76)
Gdi32_Helvetica Compressed_MAC_CHARSET.png	0.5027838349342346	1.0	(29, 27)	(104, 76)
Gdi32_Helvetica Compressed_TURKISH_CHARSET.png	0.5027838349342346	1.0	(29, 27)	(104, 76)
Gdi32_Helvetica Compressed_VIETNAMESE_CHARSET.png	0.5027838349342346	1.0	(29, 27)	(104, 76)
Gdi32_Helvetica Light_ANSI_CHARSET.png	0.29482337832450867	1.0	(46, 29)	(143, 77)
Gdi32_Helvetica Rounded_ANSI_CHARSET.png	0.43623414635658264	1.0	(55, 28)	(160, 73)
Gdi32_Helvetica Rounded_MAC_CHARSET.png	0.43623414635658264	1.0	(55, 28)	(160, 73)
Gdi32_Helvetica Rounded_TURKISH_CHARSET.png	0.43623414635658264	1.0	(55, 28)	(160, 73)
Gdi32_Helvetica Rounded_VIETNAMESE_CHARSET.png	0.43623414635658264	1.0	(55, 28)	(160, 73)
Gdi32_Helvetica_ANSI_CHARSET.png	0.3628780245780945	1.0	(49, 29)	(141, 74)
Gdi32_Helvetica_BALTIC_CHARSET.png	0.3628780245780945	1.0	(49, 29)	(141, 74)
Gdi32_Helvetica_EASTEUROPE_CHARSET.png	0.3628780245780945	1.0	(49, 29)	(141, 74)
Gdi32_Helvetica_GREEK_CHARSET.png	0.3628780245780945	1.0	(49, 29)	(141, 74)
Gdi32_Helvetica_RUSSIAN_CHARSET.png	0.3628780245780945	1.0	(49, 29)	(141, 74)
Gdi32_Helvetica_TURKISH_CHARSET.png	0.3628780245780945	1.0	(49, 29)	(141, 74)
Gdi32_Helvetica_VIETNAMESE_CHARSET.png	0.3628780245780945	1.0	(49, 29)	(141, 74)
Gdi32_HGP憂塸妏恨集窾B_ANSI_CHARSET.png	0.9999999403953552	1.0	(42, 26)	(116, 58)
Gdi32_HGP憂塸妏恨集窾B_BALTIC_CHARSET.png	0.9999999403953552	1.0	(42, 26)	(116, 58)
Gdi32_HGP憂塸妏恨集窾B_EASTEUROPE_CHARSET.png	0.9999999403953552	1.0	(42, 26)	(116, 58)
Gdi32_HGP憂塸妏恨集窾B_GREEK_CHARSET.png	0.9999999403953552	1.0	(42, 26)	(116, 58)
Gdi32_HGP憂塸妏恨集窾B_RUSSIAN_CHARSET.png	0.9999999403953552	1.0	(42, 26)	(116, 58)
Gdi32_HGP憂塸妏恨集窾B_SHIFTJIS_CHARSET.png	0.9999999403953552	1.0	(42, 26)	(116, 58)
Gdi32_HGP憂塸妏恨集窾B_TURKISH_CHARSET.png	0.9999999403953552	1.0	(42, 26)	(116, 58)
Gdi32_HGP憂塸妏芜邞蘝ANSI_CHARSET.png	1.0	1.0	(44, 26)	(122, 58)
Gdi32_HGP憂塸妏芜邞蘝BALTIC_CHARSET.png	1.0	1.0	(44, 26)	(122, 58)
Gdi32_HGP憂塸妏芜邞蘝EASTEUROPE_CHARSET.png	1.0	1.0	(44, 26)	(122, 58)
Gdi32_HGP憂塸妏芜邞蘝GREEK_CHARSET.png	1.0	1.0	(44, 26)	(122, 58)
Gdi32_HGP憂塸妏芜邞蘝RUSSIAN_CHARSET.png	1.0	1.0	(44, 26)	(122, 58)
Gdi32_HGP憂塸妏芜邞蘝SHIFTJIS_CHARSET.png	1.0	1.0	(44, 26)	(122, 58)
Gdi32_HGP憂塸妏芜邞蘝TURKISH_CHARSET.png	1.0	1.0	(44, 26)	(122, 58)
Gdi32_HGP憂塸踢诰掭紼B_SHIFTJIS_CHARSET.png	1.0	1.0	(41, 26)	(113, 58)
Gdi32_HGP嫵壢彂懱_SHIFTJIS_CHARSET.png	1.0	1.0	(33, 26)	(90, 58)
Gdi32_HGP柧挬B_SHIFTJIS_CHARSET.png	1.0	1.0	(44, 26)	(122, 58)
Gdi32_HGP柧挬E_ANSI_CHARSET.png	0.9999998807907104	1.0	(43, 26)	(120, 58)
Gdi32_HGP柧挬E_BALTIC_CHARSET.png	0.9999998807907104	1.0	(43, 26)	(120, 58)
Gdi32_HGP柧挬E_EASTEUROPE_CHARSET.png	0.9999998807907104	1.0	(43, 26)	(120, 58)
Gdi32_HGP柧挬E_GREEK_CHARSET.png	0.9999998807907104	1.0	(43, 26)	(120, 58)
Gdi32_HGP柧挬E_RUSSIAN_CHARSET.png	0.9999998807907104	1.0	(43, 26)	(120, 58)
Gdi32_HGP柧挬E_SHIFTJIS_CHARSET.png	0.9999998807907104	1.0	(43, 26)	(120, 58)
Gdi32_HGP柧挬E_TURKISH_CHARSET.png	0.9999998807907104	1.0	(43, 26)	(120, 58)
Gdi32_HGP峴彂懱_SHIFTJIS_CHARSET.png	1.0	1.0	(40, 26)	(111, 58)
Gdi32_HGP恨集窫_ANSI_CHARSET.png	0.9999999403953552	1.0	(40, 26)	(110, 58)
Gdi32_HGP恨集窫_BALTIC_CHARSET.png	0.9999999403953552	1.0	(40, 26)	(110, 58)
Gdi32_HGP恨集窫_EASTEUROPE_CHARSET.png	0.9999999403953552	1.0	(40, 26)	(110, 58)
Gdi32_HGP恨集窫_GREEK_CHARSET.png	0.9999999403953552	1.0	(40, 26)	(110, 58)
Gdi32_HGP恨集窫_RUSSIAN_CHARSET.png	0.9999999403953552	1.0	(40, 26)	(110, 58)
Gdi32_HGP恨集窫_SHIFTJIS_CHARSET.png	0.9999999403953552	1.0	(40, 26)	(110, 58)
Gdi32_HGP恨集窫_TURKISH_CHARSET.png	0.9999999403953552	1.0	(40, 26)	(110, 58)
Gdi32_HGP恨集窶_SHIFTJIS_CHARSET.png	1.0	1.0	(39, 26)	(108, 58)
Gdi32_HGS憂塸妏恨集窾B_ANSI_CHARSET.png	0.9999999403953552	1.0	(42, 26)	(116, 58)
Gdi32_HGS憂塸妏恨集窾B_BALTIC_CHARSET.png	0.9999999403953552	1.0	(42, 26)	(116, 58)
Gdi32_HGS憂塸妏恨集窾B_EASTEUROPE_CHARSET.png	0.9999999403953552	1.0	(42, 26)	(116, 58)
Gdi32_HGS憂塸妏恨集窾B_GREEK_CHARSET.png	0.9999999403953552	1.0	(42, 26)	(116, 58)
Gdi32_HGS憂塸妏恨集窾B_RUSSIAN_CHARSET.png	0.9999999403953552	1.0	(42, 26)	(116, 58)
Gdi32_HGS憂塸妏恨集窾B_SHIFTJIS_CHARSET.png	0.9999999403953552	1.0	(42, 26)	(116, 58)
Gdi32_HGS憂塸妏恨集窾B_TURKISH_CHARSET.png	0.9999999403953552	1.0	(42, 26)	(116, 58)
Gdi32_HGS憂塸妏芜邞蘝ANSI_CHARSET.png	1.0	1.0	(44, 26)	(122, 58)
Gdi32_HGS憂塸妏芜邞蘝BALTIC_CHARSET.png	1.0	1.0	(44, 26)	(122, 58)
Gdi32_HGS憂塸妏芜邞蘝EASTEUROPE_CHARSET.png	1.0	1.0	(44, 26)	(122, 58)
Gdi32_HGS憂塸妏芜邞蘝GREEK_CHARSET.png	1.0	1.0	(44, 26)	(122, 58)
Gdi32_HGS憂塸妏芜邞蘝RUSSIAN_CHARSET.png	1.0	1.0	(44, 26)	(122, 58)
Gdi32_HGS憂塸妏芜邞蘝SHIFTJIS_CHARSET.png	1.0	1.0	(44, 26)	(122, 58)
Gdi32_HGS憂塸妏芜邞蘝TURKISH_CHARSET.png	1.0	1.0	(44, 26)	(122, 58)
Gdi32_HGS憂塸踢诰掭紼B_SHIFTJIS_CHARSET.png	1.0	1.0	(41, 26)	(113, 58)
Gdi32_HGS嫵壢彂懱_SHIFTJIS_CHARSET.png	1.0	1.0	(33, 26)	(90, 58)
Gdi32_HGS柧挬B_SHIFTJIS_CHARSET.png	1.0	1.0	(44, 26)	(122, 58)
Gdi32_HGS柧挬E_ANSI_CHARSET.png	0.9999998807907104	1.0	(43, 26)	(120, 58)
Gdi32_HGS柧挬E_BALTIC_CHARSET.png	0.9999998807907104	1.0	(43, 26)	(120, 58)
Gdi32_HGS柧挬E_EASTEUROPE_CHARSET.png	0.9999998807907104	1.0	(43, 26)	(120, 58)
Gdi32_HGS柧挬E_GREEK_CHARSET.png	0.9999998807907104	1.0	(43, 26)	(120, 58)
Gdi32_HGS柧挬E_RUSSIAN_CHARSET.png	0.9999998807907104	1.0	(43, 26)	(120, 58)
Gdi32_HGS柧挬E_SHIFTJIS_CHARSET.png	0.9999998807907104	1.0	(43, 26)	(120, 58)
Gdi32_HGS柧挬E_TURKISH_CHARSET.png	0.9999998807907104	1.0	(43, 26)	(120, 58)
Gdi32_HGS峴彂懱_SHIFTJIS_CHARSET.png	1.0	1.0	(40, 26)	(111, 58)
Gdi32_HGS恨集窫_ANSI_CHARSET.png	0.9999999403953552	1.0	(40, 26)	(110, 58)
Gdi32_HGS恨集窫_BALTIC_CHARSET.png	0.9999999403953552	1.0	(40, 26)	(110, 58)
Gdi32_HGS恨集窫_EASTEUROPE_CHARSET.png	0.9999999403953552	1.0	(40, 26)	(110, 58)
Gdi32_HGS恨集窫_GREEK_CHARSET.png	0.9999999403953552	1.0	(40, 26)	(110, 58)
Gdi32_HGS恨集窫_RUSSIAN_CHARSET.png	0.9999999403953552	1.0	(40, 26)	(110, 58)
Gdi32_HGS恨集窫_SHIFTJIS_CHARSET.png	0.9999999403953552	1.0	(40, 26)	(110, 58)
Gdi32_HGS恨集窫_TURKISH_CHARSET.png	0.9999999403953552	1.0	(40, 26)	(110, 58)
Gdi32_HGS恨集窶_SHIFTJIS_CHARSET.png	1.0	1.0	(39, 26)	(108, 58)
Gdi32_HG娵恨集窶-PRO_ANSI_CHARSET.png	1.0	1.0	(48, 26)	(134, 58)
Gdi32_HG娵恨集窶-PRO_BALTIC_CHARSET.png	1.0	1.0	(48, 26)	(134, 58)
Gdi32_HG娵恨集窶-PRO_EASTEUROPE_CHARSET.png	1.0	1.0	(48, 26)	(134, 58)
Gdi32_HG娵恨集窶-PRO_GREEK_CHARSET.png	1.0	1.0	(48, 26)	(134, 58)
Gdi32_HG娵恨集窶-PRO_RUSSIAN_CHARSET.png	1.0	1.0	(48, 26)	(134, 58)
Gdi32_HG娵恨集窶-PRO_SHIFTJIS_CHARSET.png	1.0	1.0	(48, 26)	(134, 58)
Gdi32_HG娵恨集窶-PRO_TURKISH_CHARSET.png	1.0	1.0	(48, 26)	(134, 58)
Gdi32_HG憂塸妏恨集窾B_ANSI_CHARSET.png	0.7830819487571716	1.0	(48, 26)	(136, 58)
Gdi32_HG憂塸妏恨集窾B_BALTIC_CHARSET.png	0.7830819487571716	1.0	(48, 26)	(136, 58)
Gdi32_HG憂塸妏恨集窾B_EASTEUROPE_CHARSET.png	0.7830819487571716	1.0	(48, 26)	(136, 58)
Gdi32_HG憂塸妏恨集窾B_GREEK_CHARSET.png	0.7830819487571716	1.0	(48, 26)	(136, 58)
Gdi32_HG憂塸妏恨集窾B_RUSSIAN_CHARSET.png	0.7830819487571716	1.0	(48, 26)	(136, 58)
Gdi32_HG憂塸妏恨集窾B_SHIFTJIS_CHARSET.png	0.7830819487571716	1.0	(48, 26)	(136, 58)
Gdi32_HG憂塸妏恨集窾B_TURKISH_CHARSET.png	0.7830819487571716	1.0	(48, 26)	(136, 58)
Gdi32_HG憂塸妏芜邞蘝ANSI_CHARSET.png	0.828072190284729	1.0	(48, 26)	(136, 58)
Gdi32_HG憂塸妏芜邞蘝BALTIC_CHARSET.png	0.828072190284729	1.0	(48, 26)	(136, 58)
Gdi32_HG憂塸妏芜邞蘝EASTEUROPE_CHARSET.png	0.828072190284729	1.0	(48, 26)	(136, 58)
Gdi32_HG憂塸妏芜邞蘝GREEK_CHARSET.png	0.828072190284729	1.0	(48, 26)	(136, 58)
Gdi32_HG憂塸妏芜邞蘝RUSSIAN_CHARSET.png	0.828072190284729	1.0	(48, 26)	(136, 58)
Gdi32_HG憂塸妏芜邞蘝SHIFTJIS_CHARSET.png	0.828072190284729	1.0	(48, 26)	(136, 58)
Gdi32_HG憂塸妏芜邞蘝TURKISH_CHARSET.png	0.828072190284729	1.0	(48, 26)	(136, 58)
Gdi32_HG憂塸踢诰掭紼B_SHIFTJIS_CHARSET.png	0.7099978923797607	1.0	(48, 26)	(136, 58)
Gdi32_HG嫵壢彂懱_SHIFTJIS_CHARSET.png	0.45210984349250793	1.0	(47, 26)	(135, 58)
Gdi32_HG柧挬B_SHIFTJIS_CHARSET.png	0.7511773705482483	1.0	(48, 26)	(136, 58)
Gdi32_HG柧挬E_ANSI_CHARSET.png	0.7850414514541626	1.0	(48, 26)	(136, 58)
Gdi32_HG柧挬E_BALTIC_CHARSET.png	0.7850414514541626	1.0	(48, 26)	(136, 58)
Gdi32_HG柧挬E_EASTEUROPE_CHARSET.png	0.7850414514541626	1.0	(48, 26)	(136, 58)
Gdi32_HG柧挬E_GREEK_CHARSET.png	0.7850414514541626	1.0	(48, 26)	(136, 58)
Gdi32_HG柧挬E_RUSSIAN_CHARSET.png	0.7850414514541626	1.0	(48, 26)	(136, 58)
Gdi32_HG柧挬E_SHIFTJIS_CHARSET.png	0.7850414514541626	1.0	(48, 26)	(136, 58)
Gdi32_HG柧挬E_TURKISH_CHARSET.png	0.7850414514541626	1.0	(48, 26)	(136, 58)
Gdi32_HG惓灢彂懱-PRO_SHIFTJIS_CHARSET.png	1.0	1.0	(46, 26)	(129, 58)
Gdi32_HG峴彂懱_SHIFTJIS_CHARSET.png	1.0	1.0	(48, 26)	(134, 58)
Gdi32_HG恨集窫_ANSI_CHARSET.png	0.8021304607391357	1.0	(48, 26)	(136, 58)
Gdi32_HG恨集窫_BALTIC_CHARSET.png	0.8021304607391357	1.0	(48, 26)	(136, 58)
Gdi32_HG恨集窫_EASTEUROPE_CHARSET.png	0.8021304607391357	1.0	(48, 26)	(136, 58)
Gdi32_HG恨集窫_GREEK_CHARSET.png	0.8021304607391357	1.0	(48, 26)	(136, 58)
Gdi32_HG恨集窫_RUSSIAN_CHARSET.png	0.8021304607391357	1.0	(48, 26)	(136, 58)
Gdi32_HG恨集窫_SHIFTJIS_CHARSET.png	0.8021304607391357	1.0	(48, 26)	(136, 58)
Gdi32_HG恨集窫_TURKISH_CHARSET.png	0.8021304607391357	1.0	(48, 26)	(136, 58)
Gdi32_HG恨集窶_SHIFTJIS_CHARSET.png	0.6900981664657593	1.0	(48, 26)	(136, 58)
Gdi32_High Tower Text_ANSI_CHARSET.png	0.35349196195602417	1.0	(49, 29)	(141, 73)
Gdi32_Impact_ANSI_CHARSET.png	0.4538117051124573	1.0	(43, 29)	(132, 77)
Gdi32_Impact_BALTIC_CHARSET.png	0.4538117051124573	1.0	(43, 29)	(132, 77)
Gdi32_Impact_EASTEUROPE_CHARSET.png	0.4538117051124573	1.0	(43, 29)	(132, 77)
Gdi32_Impact_GREEK_CHARSET.png	0.4538117051124573	1.0	(43, 29)	(132, 77)
Gdi32_Impact_RUSSIAN_CHARSET.png	0.4538117051124573	1.0	(43, 29)	(132, 77)
Gdi32_Impact_TURKISH_CHARSET.png	0.4538117051124573	1.0	(43, 29)	(132, 77)
Gdi32_Imprint MT Shadow_ANSI_CHARSET.png	0.32782140374183655	1.0	(46, 29)	(141, 74)
Gdi32_Informal Roman_ANSI_CHARSET.png	0.5821477770805359	1.0	(35, 25)	(97, 58)
Gdi32_Ink Free_ANSI_CHARSET.png	0.3573933243751526	1.0	(42, 30)	(128, 80)
Gdi32_Ink Free_BALTIC_CHARSET.png	0.3573933243751526	1.0	(42, 30)	(128, 80)
Gdi32_Ink Free_EASTEUROPE_CHARSET.png	0.3573933243751526	1.0	(42, 30)	(128, 80)
Gdi32_Ink Free_GREEK_CHARSET.png	0.3573933243751526	1.0	(42, 30)	(128, 80)
Gdi32_Ink Free_RUSSIAN_CHARSET.png	0.3573933243751526	1.0	(42, 30)	(128, 80)
Gdi32_Ink Free_TURKISH_CHARSET.png	0.3573933243751526	1.0	(42, 30)	(128, 80)
Gdi32_Ink Free_VIETNAMESE_CHARSET.png	0.3573933243751526	1.0	(42, 30)	(128, 80)
Gdi32_Javanese Text_ANSI_CHARSET.png	0.19320611655712128	1.0	(9, 43)	(193, 209)
Gdi32_Jokerman_ANSI_CHARSET.png	0.22196707129478455	1.0	(28, 26)	(159, 99)
Gdi32_Juice ITC_ANSI_CHARSET.png	0.2957266569137573	1.0	(0, 28)	(54, 69)
Gdi32_KaiTi_ANSI_CHARSET.png	0.7574359774589539	1.0	(48, 26)	(136, 58)
Gdi32_KaiTi_GB2312_CHARSET.png	0.7574359774589539	1.0	(48, 26)	(136, 58)
Gdi32_Kristen ITC_ANSI_CHARSET.png	0.36059167981147766	1.0	(55, 32)	(177, 92)
Gdi32_Kunstler Script_ANSI_CHARSET.png	0.4008917808532715	1.0	(33, 27)	(96, 65)
Gdi32_Leelawadee UI Semilight_ANSI_CHARSET.png	0.2897181510925293	1.0	(48, 30)	(153, 88)
Gdi32_Leelawadee UI Semilight_THAI_CHARSET.png	0.2897181510925293	1.0	(48, 30)	(153, 88)
Gdi32_Leelawadee UI Semilight_VIETNAMESE_CHARSET.png	0.2897181510925293	1.0	(48, 30)	(153, 88)
Gdi32_Leelawadee UI_ANSI_CHARSET.png	0.32128235697746277	1.0	(49, 30)	(155, 88)
Gdi32_Leelawadee UI_THAI_CHARSET.png	0.32128235697746277	1.0	(49, 30)	(155, 88)
Gdi32_Leelawadee UI_VIETNAMESE_CHARSET.png	0.32128235697746277	1.0	(49, 30)	(155, 88)
Gdi32_Liberation Mono_ANSI_CHARSET.png	0.3419566750526428	1.0	(50, 27)	(168, 68)
Gdi32_Liberation Mono_BALTIC_CHARSET.png	0.3419566750526428	1.0	(50, 27)	(168, 68)
Gdi32_Liberation Mono_EASTEUROPE_CHARSET.png	0.3419566750526428	1.0	(50, 27)	(168, 68)
Gdi32_Liberation Mono_GREEK_CHARSET.png	0.3419566750526428	1.0	(50, 27)	(168, 68)
Gdi32_Liberation Mono_HEBREW_CHARSET.png	0.3419566750526428	1.0	(50, 27)	(168, 68)
Gdi32_Liberation Mono_RUSSIAN_CHARSET.png	0.3419566750526428	1.0	(50, 27)	(168, 68)
Gdi32_Liberation Mono_TURKISH_CHARSET.png	0.3419566750526428	1.0	(50, 27)	(168, 68)
Gdi32_Liberation Mono_VIETNAMESE_CHARSET.png	0.3419566750526428	1.0	(50, 27)	(168, 68)
Gdi32_Liberation Sans Narrow_ANSI_CHARSET.png	0.2997388541698456	0.9997799801452013	(36, 31)	(109, 65)
Gdi32_Liberation Sans Narrow_BALTIC_CHARSET.png	0.2997388541698456	0.9997799801452013	(36, 31)	(109, 65)
Gdi32_Liberation Sans Narrow_EASTEUROPE_CHARSET.png	0.2997388541698456	0.9997799801452013	(36, 31)	(109, 65)
Gdi32_Liberation Sans Narrow_GREEK_CHARSET.png	0.2997388541698456	0.9997799801452013	(36, 31)	(109, 65)
Gdi32_Liberation Sans Narrow_RUSSIAN_CHARSET.png	0.2997388541698456	0.9997799801452013	(36, 31)	(109, 65)
Gdi32_Liberation Sans Narrow_TURKISH_CHARSET.png	0.2997388541698456	0.9997799801452013	(36, 31)	(109, 65)
Gdi32_Liberation Sans_ANSI_CHARSET.png	0.5737584233283997	1.0	(43, 27)	(129, 68)
Gdi32_Liberation Sans_BALTIC_CHARSET.png	0.5737584233283997	1.0	(43, 27)	(129, 68)
Gdi32_Liberation Sans_EASTEUROPE_CHARSET.png	0.5737584233283997	1.0	(43, 27)	(129, 68)
Gdi32_Liberation Sans_GREEK_CHARSET.png	0.5737584233283997	1.0	(43, 27)	(129, 68)
Gdi32_Liberation Sans_HEBREW_CHARSET.png	0.5737584233283997	1.0	(43, 27)	(129, 68)
Gdi32_Liberation Sans_RUSSIAN_CHARSET.png	0.5737584233283997	1.0	(43, 27)	(129, 68)
Gdi32_Liberation Sans_TURKISH_CHARSET.png	0.5737584233283997	1.0	(43, 27)	(129, 68)
Gdi32_Liberation Sans_VIETNAMESE_CHARSET.png	0.5737584233283997	1.0	(43, 27)	(129, 68)
Gdi32_Liberation Serif_ANSI_CHARSET.png	0.7687831521034241	1.0	(43, 26)	(124, 65)
Gdi32_Liberation Serif_BALTIC_CHARSET.png	0.7687831521034241	1.0	(43, 26)	(124, 65)
